ticket_id,customer_id,ticket_month,reason,resolved_flag
TKT002161,CUST001096,2025-10-01,Requesting card cancellation,1
TKT002162,CUST001096,2025-10-01,Card not working,1
TKT002163,CUST001096,2025-11-01,Billing dispute,1
TKT002164,CUST001096,2025-11-01,Billing dispute,1
TKT002165,CUST001096,2025-11-01,Card not working,1
TKT002166,CUST001096,2025-11-01,Card not working,0
TKT002167,CUST001102,2025-06-01,Billing dispute,1
TKT002168,CUST001112,2025-01-01,Fee complaint,1
TKT002169,CUST001112,2025-04-01,Billing dispute,1
TKT002170,CUST001112,2025-04-01,Fee complaint,1
TKT002171,CUST001112,2025-04-01,Late payment inquiry,0
TKT002172,CUST001112,2025-05-01,Rewards points issue,1
TKT002173,CUST001112,2025-06-01,Requesting card cancellation,1
TKT002174,CUST001112,2025-07-01,General inquiry,0
TKT002175,CUST001112,2025-07-01,Billing dispute,1
TKT002176,CUST001112,2025-07-01,Requesting card cancellation,1
TKT002177,CUST001112,2025-07-01,Fee complaint,1
TKT002178,CUST001112,2025-09-01,Fraud concern,0
TKT002179,CUST001112,2025-12-01,Rewards points issue,1
TKT002180,CUST001120,2025-05-01,Fee complaint,1
TKT002181,CUST001120,2025-06-01,Billing dispute,0
TKT002182,CUST001120,2025-06-01,Late payment inquiry,0
TKT002183,CUST001124,2025-08-01,Requesting card cancellation,1
TKT002184,CUST001124,2025-08-01,Late payment inquiry,1
TKT002185,CUST001124,2025-08-01,Requesting credit limit increase,1
TKT002186,CUST001124,2025-08-01,Late payment inquiry,1
TKT002187,CUST001124,2025-09-01,Rewards points issue,1
TKT002188,CUST001124,2025-10-01,Fee complaint,1
TKT002189,CUST001124,2025-10-01,Fee complaint,1
TKT002190,CUST001131,2025-06-01,Fraud concern,1
TKT002191,CUST001131,2025-07-01,Requesting card cancellation,0
TKT002192,CUST001131,2025-07-01,Card not working,1
TKT002193,CUST001131,2025-08-01,App/website login issue,1
TKT002194,CUST001131,2025-08-01,Billing dispute,1
TKT002195,CUST001132,2025-01-01,Fee complaint,1
TKT002196,CUST001132,2025-01-01,Requesting card cancellation,0
TKT002197,CUST001132,2025-01-01,Fee complaint,1
TKT002198,CUST001132,2025-03-01,Requesting card cancellation,1
TKT002199,CUST001132,2025-04-01,Fee complaint,1
TKT002200,CUST001136,2025-01-01,Billing dispute,1
TKT002201,CUST001136,2025-03-01,App/website login issue,1
TKT002202,CUST001140,2025-10-01,Fee complaint,1
TKT002203,CUST001151,2025-01-01,App/website login issue,1
TKT002204,CUST001151,2025-02-01,Billing dispute,0
TKT002205,CUST001151,2025-03-01,General inquiry,1
TKT002206,CUST001151,2025-05-01,Fee complaint,0
TKT002207,CUST001151,2025-06-01,Fee complaint,1
TKT002208,CUST001151,2025-06-01,General inquiry,1
TKT002209,CUST001151,2025-06-01,Billing dispute,1
TKT002210,CUST001151,2025-08-01,Billing dispute,1
TKT002211,CUST001151,2025-09-01,Fee complaint,1
TKT002212,CUST001155,2025-06-01,Requesting credit limit increase,1
TKT002213,CUST001155,2025-06-01,Billing dispute,1
TKT002214,CUST001155,2025-07-01,Requesting credit limit increase,1
TKT002215,CUST001160,2025-03-01,Fraud concern,1
TKT002216,CUST001160,2025-04-01,Fee complaint,1
TKT002217,CUST001160,2025-05-01,Billing dispute,1
TKT002218,CUST001161,2025-03-01,General inquiry,1
TKT002219,CUST001161,2025-03-01,General inquiry,1
TKT002220,CUST001162,2025-01-01,Card not working,1
TKT002221,CUST001162,2025-02-01,Requesting card cancellation,1
TKT002222,CUST001162,2025-02-01,General inquiry,1
TKT002223,CUST001162,2025-02-01,App/website login issue,1
TKT002224,CUST001162,2025-02-01,App/website login issue,0
TKT002225,CUST001162,2025-03-01,General inquiry,1
TKT002226,CUST001162,2025-03-01,Late payment inquiry,1
TKT002227,CUST001162,2025-04-01,Late payment inquiry,0
TKT002228,CUST001162,2025-05-01,Fee complaint,1
TKT002229,CUST001162,2025-07-01,Fee complaint,1
TKT002230,CUST001162,2025-07-01,Fee complaint,1
TKT002231,CUST001162,2025-08-01,Card not working,1
TKT002232,CUST001162,2025-08-01,General inquiry,0
TKT002233,CUST001162,2025-08-01,Billing dispute,1
TKT002234,CUST001162,2025-11-01,Billing dispute,1
TKT002235,CUST001162,2025-11-01,Requesting card cancellation,0
TKT002236,CUST001162,2025-12-01,Billing dispute,1
TKT002237,CUST001174,2025-02-01,Card not working,1
TKT002238,CUST001174,2025-02-01,Card not working,1
TKT002239,CUST001174,2025-02-01,Card not working,1
TKT002240,CUST001174,2025-03-01,Rewards points issue,0
TKT002241,CUST001174,2025-03-01,Late payment inquiry,0
TKT002242,CUST001174,2025-04-01,Fee complaint,1
TKT002243,CUST001174,2025-05-01,Requesting credit limit increase,1
TKT002244,CUST001174,2025-07-01,Requesting card cancellation,0
TKT002245,CUST001174,2025-08-01,Card not working,1
TKT002246,CUST001174,2025-10-01,App/website login issue,1
TKT002247,CUST001174,2025-11-01,Billing dispute,0
TKT002248,CUST001174,2025-11-01,Late payment inquiry,0
TKT002249,CUST001174,2025-11-01,Card not working,1
TKT002250,CUST001174,2025-12-01,General inquiry,0
TKT002251,CUST001176,2025-06-01,Fraud concern,1
TKT002252,CUST001176,2025-06-01,Billing dispute,1
TKT002253,CUST001176,2025-06-01,Fee complaint,1
TKT002254,CUST001176,2025-06-01,Billing dispute,1
TKT002255,CUST001176,2025-06-01,Billing dispute,1
TKT002256,CUST001176,2025-07-01,App/website login issue,1
TKT002257,CUST001177,2025-01-01,Late payment inquiry,1
TKT002258,CUST001177,2025-01-01,Fee complaint,1
TKT002259,CUST001177,2025-01-01,Late payment inquiry,1
TKT002260,CUST001177,2025-02-01,Card not working,1
TKT002261,CUST001177,2025-02-01,Requesting card cancellation,1
TKT002262,CUST001177,2025-03-01,Card not working,1
TKT002263,CUST001177,2025-03-01,Billing dispute,1
TKT002264,CUST001177,2025-03-01,Card not working,1
TKT002265,CUST001177,2025-04-01,Rewards points issue,1
TKT002266,CUST001177,2025-06-01,Late payment inquiry,1
TKT002267,CUST001177,2025-06-01,Requesting credit limit increase,1
TKT002268,CUST001177,2025-07-01,General inquiry,1
TKT002269,CUST001177,2025-07-01,Late payment inquiry,1
TKT002270,CUST001177,2025-07-01,General inquiry,1
TKT002271,CUST001177,2025-08-01,Late payment inquiry,1
TKT002272,CUST001177,2025-09-01,Rewards points issue,1
TKT002273,CUST001177,2025-09-01,Late payment inquiry,1
TKT002274,CUST001177,2025-09-01,Fee complaint,1
TKT002275,CUST001177,2025-09-01,Card not working,1
TKT002276,CUST001177,2025-09-01,App/website login issue,1
TKT002277,CUST001177,2025-10-01,Fee complaint,1
TKT002278,CUST001177,2025-10-01,Rewards points issue,1
TKT002279,CUST001177,2025-10-01,Rewards points issue,1
TKT002280,CUST001177,2025-11-01,Fraud concern,1
TKT002281,CUST001177,2025-12-01,Rewards points issue,1
TKT002282,CUST001177,2025-12-01,Card not working,1
TKT002283,CUST001177,2025-12-01,Card not working,1
TKT002284,CUST001177,2025-12-01,Billing dispute,0
TKT002285,CUST001178,2025-08-01,App/website login issue,1
TKT002286,CUST001178,2025-08-01,Rewards points issue,1
TKT002287,CUST001178,2025-08-01,Fee complaint,0
TKT002288,CUST001178,2025-08-01,Billing dispute,0
TKT002289,CUST001178,2025-08-01,General inquiry,1
TKT002290,CUST001182,2025-02-01,App/website login issue,1
TKT002291,CUST001182,2025-04-01,Fee complaint,1
TKT002292,CUST001182,2025-07-01,Billing dispute,1
TKT002293,CUST001182,2025-07-01,Billing dispute,1
TKT002294,CUST001182,2025-07-01,Requesting card cancellation,1
TKT002295,CUST001182,2025-07-01,Requesting credit limit increase,1
TKT002296,CUST001182,2025-08-01,Late payment inquiry,0
TKT002297,CUST001182,2025-09-01,Card not working,0
TKT002298,CUST001182,2025-11-01,Billing dispute,1
TKT002299,CUST001186,2025-03-01,App/website login issue,1
TKT002300,CUST001186,2025-04-01,General inquiry,1
TKT002301,CUST001186,2025-05-01,App/website login issue,0
TKT002302,CUST001186,2025-06-01,Fee complaint,1
TKT002303,CUST001186,2025-07-01,App/website login issue,1
TKT002304,CUST001186,2025-09-01,Requesting card cancellation,0
TKT002305,CUST001186,2025-09-01,Fee complaint,1
TKT002306,CUST001186,2025-09-01,Requesting credit limit increase,1
TKT002307,CUST001186,2025-10-01,General inquiry,1
TKT002308,CUST001186,2025-11-01,Rewards points issue,1
TKT002309,CUST001188,2025-02-01,Requesting card cancellation,1
TKT002310,CUST001188,2025-03-01,General inquiry,1
TKT002311,CUST001188,2025-04-01,Billing dispute,1
TKT002312,CUST001188,2025-04-01,Billing dispute,0
TKT002313,CUST001188,2025-10-01,Billing dispute,1
TKT002314,CUST001188,2025-11-01,Card not working,1
TKT002315,CUST001188,2025-11-01,Requesting credit limit increase,1
TKT002316,CUST001188,2025-12-01,General inquiry,1
TKT002317,CUST001188,2025-12-01,App/website login issue,1
TKT002318,CUST001189,2025-01-01,Billing dispute,1
TKT002319,CUST001189,2025-02-01,Fee complaint,1
TKT002320,CUST001192,2025-01-01,App/website login issue,1
TKT002321,CUST001192,2025-01-01,Fee complaint,1
TKT002322,CUST001192,2025-02-01,Card not working,1
TKT002323,CUST001192,2025-02-01,Late payment inquiry,1
TKT002324,CUST001192,2025-02-01,Fee complaint,1
TKT002325,CUST001192,2025-02-01,App/website login issue,1
TKT002326,CUST001192,2025-04-01,Billing dispute,1
TKT002327,CUST001192,2025-04-01,Card not working,1
TKT002328,CUST001192,2025-05-01,Billing dispute,0
TKT002329,CUST001192,2025-05-01,General inquiry,1
TKT002330,CUST001192,2025-05-01,Fee complaint,1
TKT002331,CUST001192,2025-05-01,Card not working,1
TKT002332,CUST001192,2025-05-01,Fee complaint,1
TKT002333,CUST001192,2025-05-01,Rewards points issue,1
TKT002334,CUST001192,2025-05-01,Requesting credit limit increase,1
TKT002335,CUST001192,2025-06-01,Billing dispute,1
TKT002336,CUST001192,2025-06-01,Card not working,0
TKT002337,CUST001192,2025-06-01,Fee complaint,1
TKT002338,CUST001192,2025-06-01,Requesting card cancellation,1
TKT002339,CUST001192,2025-07-01,Billing dispute,1
TKT002340,CUST001192,2025-07-01,Rewards points issue,1
TKT002341,CUST001192,2025-08-01,Fee complaint,1
TKT002342,CUST001192,2025-09-01,General inquiry,1
TKT002343,CUST001192,2025-09-01,Late payment inquiry,1
TKT002344,CUST001192,2025-11-01,App/website login issue,1
TKT002345,CUST001192,2025-11-01,Requesting credit limit increase,1
TKT002346,CUST001192,2025-12-01,General inquiry,1
TKT002347,CUST001192,2025-12-01,Rewards points issue,1
TKT002348,CUST001202,2025-01-01,Fee complaint,1
TKT002349,CUST001202,2025-02-01,Billing dispute,1
TKT002350,CUST001202,2025-02-01,General inquiry,1
TKT002351,CUST001202,2025-02-01,Late payment inquiry,1
TKT002352,CUST001202,2025-06-01,Requesting credit limit increase,1
TKT002353,CUST001202,2025-07-01,Requesting card cancellation,0
TKT002354,CUST001202,2025-08-01,Rewards points issue,1
TKT002355,CUST001202,2025-12-01,Billing dispute,1
TKT002356,CUST001202,2025-12-01,Fee complaint,1
TKT002357,CUST001202,2025-12-01,Fraud concern,0
TKT002358,CUST001207,2025-05-01,Late payment inquiry,1
TKT002359,CUST001207,2025-06-01,Fraud concern,1
TKT002360,CUST001207,2025-06-01,General inquiry,1
TKT002361,CUST001207,2025-06-01,Card not working,1
TKT002362,CUST001212,2025-02-01,General inquiry,1
TKT002363,CUST001212,2025-03-01,Billing dispute,1
TKT002364,CUST001212,2025-04-01,Fee complaint,1
TKT002365,CUST001212,2025-04-01,Billing dispute,1
TKT002366,CUST001212,2025-04-01,Fee complaint,0
TKT002367,CUST001212,2025-04-01,App/website login issue,1
TKT002368,CUST001212,2025-04-01,Fraud concern,1
TKT002369,CUST001215,2025-04-01,Fee complaint,1
TKT002370,CUST001215,2025-05-01,App/website login issue,1
TKT002371,CUST001216,2025-06-01,Billing dispute,1
TKT002372,CUST001216,2025-06-01,Fee complaint,0
TKT002373,CUST001216,2025-07-01,Card not working,1
TKT002374,CUST001225,2025-08-01,Card not working,1
TKT002375,CUST001231,2025-01-01,Late payment inquiry,1
TKT002376,CUST001231,2025-02-01,App/website login issue,1
TKT002377,CUST001231,2025-03-01,Requesting card cancellation,0
TKT002378,CUST001231,2025-05-01,Billing dispute,1
TKT002379,CUST001231,2025-05-01,App/website login issue,1
TKT002380,CUST001231,2025-06-01,Requesting card cancellation,1
TKT002381,CUST001231,2025-07-01,General inquiry,1
TKT002382,CUST001231,2025-08-01,Requesting card cancellation,1
TKT002383,CUST001231,2025-08-01,Rewards points issue,1
TKT002384,CUST001233,2025-01-01,General inquiry,1
TKT002385,CUST001233,2025-03-01,Fee complaint,0
TKT002386,CUST001233,2025-03-01,Billing dispute,0
TKT002387,CUST001233,2025-05-01,App/website login issue,1
TKT002388,CUST001233,2025-06-01,General inquiry,0
TKT002389,CUST001233,2025-07-01,Requesting credit limit increase,1
TKT002390,CUST001233,2025-07-01,App/website login issue,0
TKT002391,CUST001233,2025-08-01,Late payment inquiry,1
TKT002392,CUST001233,2025-10-01,Billing dispute,1
TKT002393,CUST001233,2025-11-01,Billing dispute,1
TKT002394,CUST001233,2025-11-01,Late payment inquiry,1
TKT002395,CUST001238,2025-03-01,Billing dispute,1
TKT002396,CUST001238,2025-03-01,Late payment inquiry,1
TKT002397,CUST001238,2025-05-01,Card not working,1
TKT002398,CUST001238,2025-05-01,Fee complaint,0
TKT002399,CUST001238,2025-09-01,General inquiry,1
TKT002400,CUST001238,2025-10-01,Billing dispute,1
TKT002401,CUST001238,2025-11-01,Late payment inquiry,1
TKT002402,CUST001238,2025-11-01,Billing dispute,1
TKT002403,CUST001238,2025-11-01,Fee complaint,1
TKT002404,CUST001238,2025-11-01,Card not working,1
TKT002405,CUST001238,2025-12-01,Requesting card cancellation,1
TKT002406,CUST001243,2025-02-01,Requesting card cancellation,1
TKT002407,CUST001243,2025-02-01,Requesting card cancellation,1
TKT002408,CUST001243,2025-02-01,Billing dispute,1
TKT002409,CUST001243,2025-02-01,Card not working,1
TKT002410,CUST001243,2025-02-01,Card not working,0
TKT002411,CUST001244,2025-08-01,Card not working,1
TKT002412,CUST001244,2025-09-01,Card not working,1
TKT002413,CUST001244,2025-10-01,App/website login issue,1
TKT002414,CUST001246,2025-03-01,Billing dispute,1
TKT002415,CUST001248,2025-04-01,Fee complaint,1
TKT002416,CUST001248,2025-04-01,Rewards points issue,1
TKT002417,CUST001248,2025-05-01,Requesting card cancellation,1
TKT002418,CUST001248,2025-07-01,Fee complaint,1
TKT002419,CUST001248,2025-07-01,App/website login issue,1
TKT002420,CUST001248,2025-08-01,Billing dispute,1
TKT002421,CUST001248,2025-11-01,Billing dispute,1
TKT002422,CUST001248,2025-12-01,Billing dispute,1
TKT002423,CUST001256,2025-04-01,App/website login issue,1
TKT002424,CUST001256,2025-04-01,Card not working,1
TKT002425,CUST001256,2025-04-01,Billing dispute,1
TKT002426,CUST001260,2025-06-01,Requesting card cancellation,1
TKT002427,CUST001260,2025-06-01,Requesting card cancellation,1
TKT002428,CUST001260,2025-06-01,Billing dispute,1
TKT002429,CUST001260,2025-08-01,Billing dispute,0
TKT002430,CUST001266,2025-09-01,Requesting credit limit increase,0
TKT002431,CUST001266,2025-09-01,Rewards points issue,1
TKT002432,CUST001266,2025-10-01,General inquiry,1
TKT002433,CUST001267,2025-01-01,Fee complaint,1
TKT002434,CUST001267,2025-02-01,Card not working,1
TKT002435,CUST001267,2025-03-01,App/website login issue,1
TKT002436,CUST001267,2025-03-01,Fee complaint,1
TKT002437,CUST001267,2025-04-01,Billing dispute,1
TKT002438,CUST001267,2025-04-01,Requesting card cancellation,1
TKT002439,CUST001267,2025-06-01,Billing dispute,1
TKT002440,CUST001267,2025-06-01,Late payment inquiry,0
TKT002441,CUST001267,2025-08-01,App/website login issue,0
TKT002442,CUST001267,2025-11-01,App/website login issue,1
TKT002443,CUST001267,2025-12-01,Rewards points issue,0
TKT002444,CUST001269,2025-02-01,App/website login issue,1
TKT002445,CUST001269,2025-03-01,Fee complaint,1
TKT002446,CUST001269,2025-03-01,App/website login issue,1
TKT002447,CUST001269,2025-05-01,Fee complaint,1
TKT002448,CUST001276,2025-02-01,Fraud concern,1
TKT002449,CUST001283,2025-01-01,Rewards points issue,1
TKT002450,CUST001283,2025-02-01,Fee complaint,1
TKT002451,CUST001283,2025-03-01,App/website login issue,1
TKT002452,CUST001283,2025-04-01,Fee complaint,1
TKT002453,CUST001283,2025-04-01,General inquiry,0
TKT002454,CUST001283,2025-05-01,Fee complaint,1
TKT002455,CUST001283,2025-05-01,Fee complaint,0
TKT002456,CUST001283,2025-05-01,General inquiry,1
TKT002457,CUST001283,2025-05-01,Card not working,1
TKT002458,CUST001283,2025-06-01,Rewards points issue,1
TKT002459,CUST001283,2025-06-01,Fee complaint,1
TKT002460,CUST001283,2025-06-01,Late payment inquiry,1
TKT002461,CUST001283,2025-06-01,App/website login issue,1
TKT002462,CUST001283,2025-08-01,Requesting card cancellation,1
TKT002463,CUST001283,2025-08-01,Billing dispute,1
TKT002464,CUST001283,2025-09-01,Fee complaint,1
TKT002465,CUST001283,2025-10-01,Card not working,1
TKT002466,CUST001283,2025-11-01,Card not working,1
TKT002467,CUST001283,2025-12-01,Requesting card cancellation,1
TKT002468,CUST001289,2025-04-01,Billing dispute,1
TKT002469,CUST001293,2025-01-01,Billing dispute,1
TKT002470,CUST001293,2025-01-01,App/website login issue,1
TKT002471,CUST001293,2025-02-01,Billing dispute,1
TKT002472,CUST001293,2025-02-01,App/website login issue,1
TKT002473,CUST001293,2025-03-01,App/website login issue,1
TKT002474,CUST001293,2025-05-01,Billing dispute,1
TKT002475,CUST001293,2025-05-01,Card not working,1
TKT002476,CUST001293,2025-05-01,Rewards points issue,1
TKT002477,CUST001293,2025-06-01,Fee complaint,1
TKT002478,CUST001293,2025-06-01,Requesting card cancellation,1
TKT002479,CUST001293,2025-07-01,Fee complaint,1
TKT002480,CUST001293,2025-07-01,App/website login issue,0
TKT002481,CUST001293,2025-07-01,Rewards points issue,1
TKT002482,CUST001293,2025-09-01,Late payment inquiry,1
TKT002483,CUST001293,2025-09-01,Fee complaint,0
TKT002484,CUST001293,2025-10-01,Billing dispute,1
TKT002485,CUST001293,2025-11-01,App/website login issue,1
TKT002486,CUST001293,2025-11-01,Fee complaint,1
TKT002487,CUST001293,2025-11-01,Rewards points issue,1
TKT002488,CUST001293,2025-12-01,Late payment inquiry,0
TKT002489,CUST001295,2025-07-01,Late payment inquiry,1
TKT002490,CUST001295,2025-08-01,Card not working,1
TKT002491,CUST001295,2025-09-01,Billing dispute,1
TKT002492,CUST001297,2025-01-01,General inquiry,1
TKT002493,CUST001297,2025-02-01,Billing dispute,1
TKT002494,CUST001297,2025-02-01,Late payment inquiry,0
TKT002495,CUST001297,2025-02-01,Billing dispute,1
TKT002496,CUST001297,2025-03-01,Fee complaint,1
TKT002497,CUST001297,2025-03-01,Late payment inquiry,0
TKT002498,CUST001297,2025-03-01,Billing dispute,1
TKT002499,CUST001297,2025-04-01,Requesting card cancellation,1
TKT002500,CUST001297,2025-04-01,Billing dispute,1
TKT002501,CUST001297,2025-08-01,Requesting card cancellation,1
TKT002502,CUST001297,2025-09-01,Card not working,0
TKT002503,CUST001297,2025-10-01,Fee complaint,1
TKT002504,CUST001297,2025-11-01,Fraud concern,1
TKT002505,CUST001297,2025-11-01,Late payment inquiry,1
TKT002506,CUST001297,2025-12-01,Rewards points issue,1
TKT002507,CUST001297,2025-12-01,Card not working,1
TKT002508,CUST001300,2025-02-01,General inquiry,1
TKT002509,CUST001300,2025-02-01,App/website login issue,1
TKT002510,CUST001300,2025-02-01,Rewards points issue,1
TKT002511,CUST001300,2025-04-01,Fraud concern,1
TKT002512,CUST001300,2025-05-01,Late payment inquiry,1
